rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,label,label_name
23,2.2680320739746094,0.08000000000000002,0.21332859843230328,0.64,-0.38,1.02,0.07,-0.417391304347826,0.6080237539566148,1.09,-1.44,2.5300000000000002,-0.48,-0.6634782608695652,0.506014810200544,-0.09,-2.0,1.91,-0.61,-58.081304347826105,82.58655125516104,110.81,-200.75,311.56,-56.12,-41.090869565217396,111.68902985574984,68.4,-510.57,578.97,-13.63,-36.453913043478266,101.28935880298268,42.23,-463.76,505.99,-7.1,1.067391304347826,0.3603813307557875,2.37,0.57,1.8000000000000003,1.02,2.37,1.067391304347826,0.3603813307557875,1.8000000000000003,0.57,0.5454545454545454,510.57,105.69565217391302,2.0,-0.03,0.1,0.13,-1.02,-0.03,0.99,-0.09,-1.09,-1.0,-43.1,33.37,76.47,2.5,-18.43,-20.93,-7.1,3.53,10.629999999999999,1,fall
25,2.502582550048828,0.001200000000000001,0.1330200486142346,0.38,-0.21,0.59,0.01,-0.9612,0.233029325765378,-0.63,-1.45,0.82,-0.92,0.134,0.1447123583757333,0.36,-0.22,0.58,0.15,-2.22,34.270078542853284,79.14,-62.7,141.84,-6.95,-6.681199999999999,23.691655232732618,38.17,-46.64,84.81,-6.9,-6.6164,41.87063150148721,98.96,-69.83,168.79,-8.38,0.9867999999999999,0.24105186163977244,1.5,0.64,0.86,0.95,1.5,0.9867999999999999,0.24105186163977244,0.86,0.64,0.375,98.96,44.1156,1.45,0.04,0.07,0.030000000000000006,-0.94,-0.92,0.019999999999999907,0.17,0.23,0.06,-21.69,-30.56,-8.869999999999997,-26.12,-46.64,-20.52,24.29,18.24,-6.050000000000001,0,normal
16,1.5648338794708252,0.140625,0.20824564821383423,0.75,-0.25,1.0,0.10500000000000001,-1.0656249999999998,0.2438023448068811,-0.69,-1.52,0.8300000000000001,-1.045,0.10437500000000001,0.17866052539196603,0.45,-0.09,0.54,0.07,-6.23875,85.73878918941337,137.44,-150.82,288.26,-14.365,-12.441875,28.039623444630397,32.23,-55.36,87.59,-11.575,-31.154375,68.08568914426878,51.45,-170.55,222.0,-19.015,1.110625,0.25386265971977845,1.52,0.7,0.8200000000000001,1.1099999999999999,1.52,1.110625,0.25386265971977845,0.8200000000000001,0.7,0.3333333333333333,170.55,81.359375,1.52,0.16,0.03,-0.13,-0.69,-1.48,-0.79,-0.07,0.06,0.13,-28.47,-31.19,-2.7200000000000024,-2.75,32.23,34.98,-30.4,-29.86,0.5399999999999991,0,normal
25,2.4209980964660645,0.3796000000000001,0.4946166866035422,2.0,-0.83,2.83,0.37,-0.1464,0.45926462959823067,1.01,-0.92,1.9300000000000002,-0.15,0.6704000000000001,0.3184268623509434,1.14,-0.13,1.27,0.79,-13.3016,159.6190529218447,498.63,-501.91,1000.54,-16.47,14.738399999999999,129.32014033913407,489.97,-122.96,612.9300000000001,-17.8,19.244,93.47715884107731,375.39,-194.29,569.68,12.76,1.0228,0.3272934463138546,2.24,0.53,1.7100000000000002,0.95,2.24,1.0228,0.3272934463138546,1.7100000000000002,0.53,0.5833333333333334,501.91,109.44319999999999,2.0,0.34,0.48,0.13999999999999996,-0.1,-0.29,-0.18999999999999997,0.85,0.78,-0.06999999999999995,-22.17,-27.92,-5.75,-0.37,-27.77,-27.4,28.88,8.23,-20.65,1,fall
22,2.1613824367523193,-0.05318181818181819,0.1043522589089184,0.18,-0.16,0.33999999999999997,-0.10500000000000001,-0.9563636363636363,0.13978028522838312,-0.62,-1.27,0.65,-0.96,-0.056363636363636366,0.16649168303395975,0.1,-0.47,0.57,0.01,6.505000000000001,43.50899783788571,108.15,-58.72,166.87,-5.3,-19.595454545454547,22.647589323468893,25.94,-47.37,73.31,-21.13,9.131363636363638,23.68583327755112,64.29,-27.44,91.73,1.7349999999999999,0.9745454545454545,0.15945524145030174,1.35,0.63,0.7200000000000001,0.975,1.35,0.9745454545454545,0.15945524145030174,0.7200000000000001,0.63,0.0,108.15,44.49000000000001,1.27,0.18,-0.09,-0.27,-1.27,-0.85,0.42000000000000004,-0.44,-0.08,0.36,-35.73,-58.72,-22.990000000000002,-19.02,-18.17,0.8499999999999979,-17.31,-27.44,-10.130000000000003,0,normal
25,2.4821012020111084,-0.42,0.5961962764056817,0.91,-2.0,2.91,-0.17,-0.7308000000000001,0.36505616006307856,-0.21,-2.0,1.79,-0.69,-0.1492,0.2119929244102265,0.17,-0.7,0.87,-0.03,-1.1215999999999997,120.30590625844879,498.63,-209.5,708.13,-14.82,35.546800000000005,100.52806804237974,417.51,-64.67,482.18,6.53,42.3652,77.49324062566146,256.79,-105.68,362.47,45.3,1.0556,0.36890694400259433,2.26,0.53,1.7299999999999998,0.99,2.26,1.0556,0.36890694400259433,1.7299999999999998,0.53,0.5,498.63,93.6764,2.0,0.15,-0.85,-1.0,-0.95,-0.57,0.38,0.04,-0.32,-0.36,-8.32,-51.66,-43.339999999999996,13.68,-21.68,-35.36,-9.89,-14.96,-5.07,1,fall
25,2.485635280609131,-0.1928,0.14718242648722255,0.07,-0.4,0.47000000000000003,-0.19,-0.8084,0.11624973118248488,-0.55,-0.99,0.43999999999999995,-0.81,0.45520000000000005,0.1622528890343713,0.93,0.24,0.6900000000000001,0.44,-7.216,47.217589854488196,79.14,-88.11,167.25,-7.42,-8.042,81.09960717126398,121.77,-145.08,266.85,16.21,-16.548,59.47584958059308,70.56,-121.86,192.42000000000002,-8.47,0.9668000000000001,0.15385924303293144,1.39,0.66,0.7299999999999999,0.98,1.39,0.9668000000000001,0.15385924303293144,0.7299999999999999,0.66,0.7916666666666666,145.08,86.76280000000001,0.99,-0.38,-0.28,0.09999999999999998,-0.82,-0.93,-0.1100000000000001,0.27,0.26,-0.010000000000000009,41.04,-61.51,-102.55,47.07,-44.17,-91.24000000000001,-95.96,-3.83,92.13,0,normal
25,2.481396198272705,0.1592,0.3201161247630824,0.76,-0.36,1.12,0.06,-0.9148000000000001,0.7666328978070274,0.26,-2.0,2.26,-0.91,0.035600000000000014,0.4955643247853904,0.72,-0.84,1.56,0.21,-10.485199999999999,74.66705348411708,102.87,-167.1,269.97,14.46,-43.7188,271.7158064859925,438.2,-510.57,948.77,-53.5,33.8292,97.88916223293909,213.16,-140.64,353.79999999999995,37.88,1.212,0.5540758070878027,2.15,0.38,1.77,1.06,2.15,1.212,0.5540758070878027,1.77,0.38,0.6666666666666666,510.57,238.09120000000001,2.0,0.05,-0.12,-0.16999999999999998,-0.82,-0.91,-0.09000000000000008,0.32,-0.18,-0.5,102.87,-86.47,-189.34,-172.55,37.34,209.89000000000001,-140.64,213.16,353.79999999999995,0,normal
25,2.4378232955932617,-0.0472,0.12276400123814799,0.17,-0.28,0.45000000000000007,-0.04,-0.9,0.09013878188659974,-0.65,-1.09,0.44000000000000006,-0.9,0.34800000000000003,0.10210288928331068,0.54,0.15,0.39,0.34,1.0868000000000004,32.991566058615646,62.85,-62.76,125.61,-1.76,7.8755999999999995,110.828891242311,186.06,-167.27,353.33000000000004,19.82,-8.888400000000003,48.35600166818317,89.75,-88.75,178.5,-14.2,0.9764,0.09982818573262095,1.16,0.71,0.44999999999999996,0.99,1.16,0.9764,0.09982818573262095,0.44999999999999996,0.71,0.6666666666666666,186.06,95.06200000000001,1.09,-0.28,-0.19,0.09000000000000002,-0.87,-0.88,-0.010000000000000009,0.2,0.44,0.24,20.9,-31.04,-51.94,127.8,-55.12,-182.92,-88.75,14.53,103.28,0,normal
25,2.4839022159576416,-0.15719999999999998,0.17465489782234372,0.09,-0.45,0.54,-0.19,-0.84,0.0786871442274192,-0.57,-0.93,0.3600000000000001,-0.86,0.3868,0.12944496900227526,0.63,0.17,0.45999999999999996,0.36,-15.63,45.259931690919146,54.34,-107.25,161.59,-24.29,-88.55879999999999,39.30045910673309,0.18,-171.12,171.3,-86.41,48.05799999999999,28.816980237353114,114.52,-11.33,125.85,48.75,0.9595999999999999,0.10651603948075924,1.16,0.63,0.5299999999999999,0.97,1.16,0.9595999999999999,0.10651603948075924,0.5299999999999999,0.63,0.9583333333333334,171.12,99.13519999999998,0.93,0.02,-0.36,-0.38,-0.86,-0.93,-0.07000000000000006,0.34,0.34,0.0,2.55,-71.56,-74.11,-80.73,0.18,80.91000000000001,47.88,8.04,-39.84,0,normal
25,3.316113233566284,0.6052000000000001,0.3411514815054059,1.5,0.15,1.35,0.51,-0.7304,0.256782657773716,-0.3,-1.37,1.07,-0.72,0.21320000000000003,0.14351887216204937,0.52,-0.08,0.6,0.19,38.5164,70.03139586880539,218.76,-83.36,302.12,46.92,-67.2924,78.25688363119673,97.94,-221.51,319.45,-72.43,20.0916,66.51849339845273,157.89,-120.66,278.54999999999995,19.16,1.0076,0.3586697645467206,1.81,0.45,1.36,0.98,1.81,1.0076,0.3586697645467206,1.36,0.45,0.875,221.51,107.17039999999999,1.5,0.39,0.47,0.07999999999999996,-0.87,-0.67,0.19999999999999996,0.2,0.19,-0.010000000000000009,-28.53,-83.36,-54.83,-16.29,40.11,56.4,-33.7,32.95,66.65,0,normal
25,2.4810876846313477,-0.10719999999999999,0.15672481190502882,0.22,-0.31,0.53,-0.12,-0.964,0.13307266185559427,-0.72,-1.5,0.78,-0.95,0.022000000000000006,0.07494442385305705,0.14,-0.15,0.29000000000000004,0.04,-10.8996,25.176943400659262,25.3,-65.37,90.67,-5.28,-3.5183999999999975,33.80119656166036,88.53,-69.82,158.35,1.3,-3.3691999999999998,30.95682220448346,34.09,-82.83,116.92,7.89,0.9863999999999998,0.13130371916540165,1.53,0.76,0.77,0.96,1.53,0.9863999999999998,0.13130371916540165,0.77,0.76,0.8333333333333334,88.53,37.842800000000004,1.5,0.03,0.17,0.14,-1.0,-1.02,-0.020000000000000018,0.02,0.11,0.09,-16.61,2.78,19.39,1.3,-3.02,-4.32,19.13,-16.96,-36.09,0,normal
25,2.4487662315368652,-0.0356,0.12629594873418018,0.16,-0.32,0.48,-0.04,-0.9535999999999999,0.12392470832458448,-0.69,-1.25,0.56,-0.95,0.18960000000000002,0.09378521560814725,0.4,0.01,0.39,0.19,-7.7139999999999995,47.6062964147951,102.2,-77.36,179.56,-22.23,-4.5516000000000005,58.54195743794929,111.1,-94.66,205.76,-6.72,-1.0243999999999998,31.569812067860017,52.4,-54.37,106.77,-1.99,0.9856,0.10901376059929317,1.25,0.8,0.44999999999999996,0.98,1.25,0.9856,0.10901376059929317,0.44999999999999996,0.8,0.75,111.1,62.58559999999999,1.25,0.08,-0.04,-0.12,-0.93,-1.11,-0.18000000000000005,0.21,0.11,-0.09999999999999999,30.11,-56.73,-86.84,-30.0,-25.15,4.850000000000001,4.0,-43.21,-47.21,0,normal
25,2.4664227962493896,0.0892,0.170096051296515,0.57,-0.18,0.75,0.05,-0.9876,0.44022039934560053,-0.08,-2.0,1.92,-0.96,0.16399999999999998,0.1205197079319395,0.48,-0.12,0.6,0.14,-6.193199999999999,61.499598489204246,139.4,-87.37,226.77,-14.58,-19.7212,88.48654070535248,177.57,-121.66,299.23,-57.01,-11.645999999999997,90.48441712066595,142.08,-281.53,423.61,-2.54,1.0256,0.43746504622274296,2.11,0.22,1.89,0.97,2.11,1.0256,0.43746504622274296,1.89,0.22,0.75,281.53,104.90720000000002,2.0,0.04,-0.04,-0.08,-0.96,-1.86,-0.9000000000000001,0.14,0.33,0.19,-9.45,109.42,118.87,-118.64,-85.18,33.459999999999994,-20.83,27.85,48.68,0,normal
25,2.4539389610290527,-0.07840000000000001,0.1052647456020612,0.1,-0.36,0.45999999999999996,-0.09,-0.8860000000000001,0.13095800853708794,-0.64,-1.12,0.4800000000000001,-0.89,0.33160000000000006,0.11621388327849073,0.58,0.11,0.47,0.36,-9.056799999999999,43.27885961220944,95.48,-98.86,194.34,-19.3,-9.986800000000002,93.7691471433968,206.79,-189.82,396.61,-12.84,-2.5112,46.03018405713074,100.23,-113.5,213.73000000000002,0.27,0.9600000000000002,0.14600228308717184,1.23,0.65,0.58,0.97,1.23,0.9600000000000002,0.14600228308717184,0.58,0.65,0.9583333333333334,206.79,84.05519999999999,1.12,-0.16,-0.1,0.06,-0.87,-0.66,0.20999999999999996,0.39,0.15,-0.24000000000000002,-0.89,95.48,96.37,4.56,-12.84,-17.4,-2.29,-97.47,-95.17999999999999,0,normal
25,3.2112064361572266,-0.056799999999999996,0.17343874999549552,0.21,-0.45,0.66,-0.03,-0.9700000000000002,0.11514483632943918,-0.69,-1.31,0.6200000000000001,-0.97,0.0536,0.08138795979750323,0.32,-0.06,0.38,0.05,1.6864000000000008,16.277439366599815,31.04,-34.93,65.97,6.47,-0.23799999999999932,39.627639659712266,100.15,-68.53,168.68,-5.59,0.9468000000000001,34.3538110112983,50.11,-66.08,116.19,11.53,0.9896,0.1332128622418521,1.42,0.69,0.73,0.99,1.42,0.9896,0.1332128622418521,0.73,0.69,0.5833333333333334,100.15,41.26240000000001,1.31,0.21,0.07,-0.13999999999999999,-0.96,-1.05,-0.09000000000000008,-0.05,0.03,0.08,-12.14,9.74,21.880000000000003,-16.15,-2.58,13.569999999999999,0.78,28.67,27.89,0,normal
25,2.4991416931152344,0.03360000000000001,0.16640512812610875,0.38,-0.19,0.5700000000000001,-0.04,-0.9552,0.34318508126082636,-0.41,-1.64,1.23,-0.96,0.09480000000000001,0.1053612832116238,0.31,-0.07,0.38,0.06,-2.2292,40.86351917460528,77.42,-77.77,155.19,9.91,-22.3668,81.19125741728601,130.17,-187.3,317.47,-36.29,-9.069199999999999,66.44412200739305,89.54,-163.01,252.55,-1.36,0.9792000000000002,0.3454697285339677,1.68,0.42,1.26,0.97,1.68,0.9792000000000002,0.3454697285339677,1.26,0.42,0.7916666666666666,187.3,85.7684,1.64,0.01,-0.19,-0.2,-1.02,-1.08,-0.06000000000000005,0.11,0.09,-0.020000000000000004,28.15,-37.74,-65.89,-36.29,-183.18,-146.89000000000001,-41.74,-67.45,-25.71,0,normal
25,2.472132682800293,-0.10400000000000001,0.0939858145324779,0.11,-0.25,0.36,-0.1,-0.9588,0.11673759748541458,-0.78,-1.11,0.33000000000000007,-0.96,0.09160000000000001,0.11939709655878013,0.25,-0.15,0.4,0.11,-9.3444,29.366987287315215,56.03,-59.85,115.88,-12.46,-17.5468,34.34207983897694,55.47,-66.63,122.1,-25.41,-1.0968,21.98381956500432,38.96,-48.06,87.02000000000001,-1.59,0.9792000000000001,0.11937057147108468,1.14,0.78,0.3599999999999999,0.99,1.14,0.9792000000000001,0.11937057147108468,0.3599999999999999,0.78,0.7916666666666666,66.63,39.1144,1.11,-0.03,-0.25,-0.22,-1.11,-0.95,0.16000000000000014,0.04,0.14,0.1,13.65,-17.5,-31.15,-14.73,3.11,17.84,3.54,-18.46,-22.0,0,normal
18,1.7584493160247803,-0.019444444444444462,0.5868607633464309,2.0,-0.53,2.5300000000000002,-0.12,0.09166666666666665,0.781275352529816,2.0,-0.87,2.87,0.185,0.6511111111111112,0.412850761939453,2.0,0.01,1.99,0.655,45.61222222222222,123.6203056114857,221.24,-270.69,491.93,43.975,23.31111111111111,105.9727186251747,418.4,-51.44,469.84,-9.305,-29.121666666666677,85.81429993613776,84.12,-268.54,352.66,-10.525,1.086666666666667,0.5768678103241983,2.83,0.5,2.33,0.92,2.83,1.086666666666667,0.5768678103241983,2.33,0.5,0.47058823529411764,418.4,128.4361111111111,2.0,0.06,-0.34,-0.4,-0.87,0.15,1.02,0.35,0.83,0.48,48.53,-38.09,-86.62,-34.92,-39.15,-4.229999999999997,6.79,-15.6,-22.39,1,fall
20,1.9243614673614502,0.3085,0.4478636423123261,1.11,-0.35,1.46,0.22,-0.8150000000000001,0.6096979407439133,0.16,-1.94,2.1,-0.8049999999999999,-0.09450000000000003,0.3364595072218944,0.63,-0.91,1.54,-0.07500000000000001,-13.907000000000005,133.11059968470227,245.11,-264.47,509.58000000000004,-2.775,59.744500000000016,213.83957246582872,489.97,-284.72,774.69,-3.0999999999999996,-12.443000000000001,134.95558018142586,258.38,-235.31,493.69,10.504999999999999,1.0399999999999998,0.5962161388376922,2.24,0.13,2.1100000000000003,0.99,2.24,1.0399999999999998,0.5962161388376922,2.1100000000000003,0.13,0.42105263157894735,489.97,217.60999999999999,1.94,0.14,-0.03,-0.17,-0.71,-0.18,0.53,-0.0,-0.12,-0.12,-76.17,63.24,139.41,-56.89,240.87,297.76,-47.77,38.87,86.64,0,normal
25,2.470651149749756,0.1632,0.09952889027814989,0.38,0.02,0.36,0.15,-0.05159999999999999,0.13075677165383573,0.28,-0.25,0.53,-0.08,0.9215999999999999,0.14164744967700618,1.16,0.72,0.43999999999999995,0.87,-6.2112,38.32067298034661,63.16,-85.76,148.92000000000002,-4.2,-11.634400000000001,24.611875703949643,33.07,-62.49,95.56,-7.83,3.0944,37.0789877693553,73.54,-75.96,149.5,-0.7,0.95,0.14436643192469178,1.2,0.75,0.44999999999999996,0.9,1.2,0.95,0.14436643192469178,0.44999999999999996,0.75,0.0,85.76,44.864000000000004,1.16,0.2,0.09,-0.11000000000000001,0.28,-0.2,-0.48000000000000004,1.15,1.13,-0.020000000000000018,-14.96,-33.33,-18.369999999999997,9.72,33.07,23.35,53.68,39.14,-14.54,0,normal
25,3.282085418701172,-0.12480000000000002,0.16505352667140036,0.2,-0.38,0.5800000000000001,-0.15,-0.9396000000000001,0.1305590543266405,-0.69,-1.21,0.52,-0.92,0.2884,0.14019866856238922,0.5,-0.07,0.5700000000000001,0.31,-17.5252,37.51964597825163,96.5,-74.03,170.53,-20.38,-72.66640000000001,107.58203884633035,87.08,-265.22,352.3,-47.24,16.077999999999996,53.369955577397036,109.31,-89.41,198.72,14.55,1.0131999999999999,0.1360367597379473,1.34,0.77,0.5700000000000001,1.01,1.34,1.0131999999999999,0.1360367597379473,0.5700000000000001,0.77,0.8333333333333334,265.22,109.45360000000001,1.21,-0.18,-0.1,0.07999999999999999,-0.92,-0.97,-0.04999999999999993,0.29,0.31,0.020000000000000018,-12.24,16.89,29.130000000000003,-186.34,25.16,211.5,40.34,2.4,-37.940000000000005,0,normal
25,2.4752159118652344,0.1476,0.2425949985744416,0.66,-0.18,0.8400000000000001,0.09,-0.9244,0.3423701700401677,-0.39,-1.56,1.17,-0.91,0.13879999999999998,0.22807747221795782,0.55,-0.39,0.9400000000000001,0.13,-7.8288,73.02730444384028,141.77,-143.15,284.92,-10.79,1.5380000000000005,53.36883914482933,112.08,-97.13,209.20999999999998,-9.16,-4.0648,50.71790406421254,114.9,-102.75,217.65,-4.79,0.9904,0.3766793508188806,1.66,0.43,1.23,1.01,1.66,0.9904,0.3766793508188806,1.23,0.43,0.625,143.15,76.3588,1.56,0.25,0.03,-0.22,-0.63,-0.56,0.06999999999999995,0.1,0.05,-0.05,-39.37,-52.78,-13.410000000000004,19.59,-49.85,-69.44,-88.08,7.08,95.16,0,normal
17,1.654672384262085,-0.15294117647058825,0.12819734327796897,-0.0,-0.47,0.47,-0.1,-0.9617647058823531,0.12269042821862915,-0.72,-1.16,0.43999999999999995,-0.93,0.15941176470588236,0.10573969147364284,0.32,-0.04,0.36,0.15,4.5,55.774087621403545,122.72,-66.38,189.1,-21.97,-3.534117647058824,68.47207177554432,92.99,-96.61,189.6,-16.38,-5.034117647058824,32.79362343863962,52.5,-65.91,118.41,-1.42,0.9947058823529412,0.14577884135990138,1.26,0.72,0.54,0.98,1.26,0.9947058823529412,0.14577884135990138,0.54,0.72,0.0,122.72,74.32764705882354,1.16,-0.47,-0.27,0.19999999999999996,-1.13,-1.02,0.10999999999999988,0.32,0.28,-0.03999999999999998,-53.98,-32.43,21.549999999999997,58.9,-32.43,-91.33,52.5,-59.44,-111.94,0,normal
25,2.483046770095825,-0.08439999999999999,0.12977801560099975,0.27,-0.28,0.55,-0.07,-0.8744000000000001,0.10832358930537707,-0.58,-1.09,0.5100000000000001,-0.88,0.36119999999999997,0.1482486649743149,0.85,0.13,0.72,0.32,-4.174800000000001,37.98355489770101,75.37,-92.93,168.3,-10.5,-33.106,60.77731381856227,70.01,-172.06,242.07,-31.33,-0.19480000000000047,52.138447835226806,112.9,-120.4,233.3,-5.13,0.9672,0.1269356792500307,1.27,0.7,0.5700000000000001,0.98,1.27,0.9672,0.1269356792500307,0.5700000000000001,0.7,0.8333333333333334,172.06,69.30120000000001,1.09,-0.28,-0.07,0.21000000000000002,-0.86,-0.94,-0.07999999999999996,0.36,0.42,0.06,6.18,-12.49,-18.67,20.73,24.5,3.7699999999999996,-35.44,-8.43,27.009999999999998,0,normal
24,2.3228936195373535,0.50875,0.6970765817824934,2.0,-0.26,2.26,0.48,-0.4533333333333333,0.5949984776499828,1.48,-1.12,2.6,-0.45999999999999996,0.2870833333333333,0.3624731374354779,1.31,-0.16,1.47,0.29000000000000004,-5.993750000000001,186.15238093777998,498.63,-501.91,1000.54,-28.395,-29.859166666666667,98.24291977660214,300.9,-246.15,547.05,-20.91,-49.69291666666666,163.17265112062094,285.62,-502.2,787.8199999999999,-12.004999999999999,1.0845833333333332,0.5658312789444253,2.82,0.44,2.38,0.99,2.82,1.0845833333333332,0.5658312789444253,2.38,0.44,0.5217391304347826,502.2,147.96416666666667,2.0,0.04,0.67,0.63,-1.01,-0.42,0.5900000000000001,0.05,0.45,0.4,-26.78,-40.86,-14.079999999999998,-5.54,-7.77,-2.2299999999999995,28.61,7.37,-21.24,1,fall
25,2.466954469680786,0.23200000000000004,0.10766460266339474,0.43,0.07,0.36,0.23,-0.014400000000000001,0.15519020587653076,0.44,-0.2,0.64,-0.07,0.9103999999999999,0.14330852498484986,1.22,0.68,0.5399999999999999,0.88,-6.2788,35.37016201546156,53.56,-89.36,142.92000000000002,2.26,-15.3348,21.40234374237239,22.55,-51.68,74.23,-11.91,2.8503999999999996,25.061033910568547,36.7,-48.08,84.78,15.62,0.9551999999999999,0.15286486406845318,1.26,0.75,0.51,0.92,1.26,0.9551999999999999,0.15286486406845318,0.51,0.75,0.9166666666666666,89.36,37.703599999999994,1.22,0.34,0.33,-0.010000000000000009,-0.08,-0.05,0.03,0.85,0.72,-0.13,-26.31,53.02,79.33,-1.13,-2.72,-1.5900000000000003,-15.94,36.7,52.64,0,normal
25,2.373544216156006,-0.0196,0.11374239901344324,0.33,-0.28,0.6100000000000001,-0.03,-0.9475999999999999,0.09170968687476078,-0.7,-1.1,0.40000000000000013,-0.97,0.0692,0.07438189743927394,0.15,-0.16,0.31,0.09,5.139600000000001,33.27831870252262,103.56,-40.17,143.73000000000002,-6.69,-55.8456,80.12970865415649,0.17,-223.53,223.7,-10.73,6.737599999999999,27.488890222536572,70.92,-53.45,124.37,-3.16,0.9603999999999999,0.08565823564219226,1.11,0.71,0.40000000000000013,0.98,1.11,0.9603999999999999,0.08565823564219226,0.40000000000000013,0.71,0.875,223.53,65.6808,1.1,0.0,0.15,0.15,-0.81,-0.83,-0.019999999999999907,-0.16,0.1,0.26,103.56,-8.31,-111.87,-34.4,-206.11,-171.71,18.66,44.01,25.349999999999998,0,normal
25,3.2785985469818115,-0.09880000000000001,0.1669660644162959,0.17,-0.52,0.6900000000000001,-0.07,-0.9516,0.09758244377619026,-0.75,-1.14,0.3899999999999999,-0.96,0.16400000000000003,0.10230672835481872,0.35,-0.03,0.38,0.19,4.902800000000001,60.371945093174965,148.66,-88.61,237.26999999999998,0.76,12.992,50.27502602353048,130.87,-69.66,200.53,12.58,-6.667200000000001,22.80392190684167,42.3,-63.05,105.35,-9.04,0.9871999999999999,0.10994392510123815,1.17,0.77,0.3999999999999999,1.0,1.17,0.9871999999999999,0.10994392510123815,0.3999999999999999,0.77,0.25,148.66,53.8772,1.14,-0.08,-0.43,-0.35,-0.98,-0.93,0.04999999999999993,0.31,0.28,-0.02999999999999997,17.34,148.66,131.32,-22.96,106.03,128.99,39.74,4.67,-35.07,0,normal
25,2.450608968734741,0.23200000000000004,0.20816659994661327,0.8,-0.04,0.8400000000000001,0.2,-0.912,0.3337539013504811,-0.4,-1.42,1.02,-0.91,0.19080000000000003,0.11828355760628778,0.4,-0.12,0.52,0.19,1.6884000000000003,56.71341593779494,122.98,-109.91,232.89,-9.25,-41.388000000000005,47.77723394393331,40.85,-130.34,171.19,-39.37,0.31640000000000074,41.833260877759294,106.99,-60.73,167.72,-13.02,0.9796,0.3527449503536514,1.46,0.44,1.02,0.96,1.46,0.9796,0.3527449503536514,1.02,0.44,0.125,130.34,68.35520000000001,1.42,0.11,0.23,0.12000000000000001,-0.94,-1.05,-0.1100000000000001,0.19,0.28,0.09000000000000002,-28.73,-56.86,-28.13,38.23,-61.15,-99.38,-20.7,-59.63,-38.93000000000001,0,normal
25,2.4883124828338623,0.18600000000000003,0.5843657530462693,1.54,-0.54,2.08,0.03,-0.7312000000000001,0.20461997295800166,-0.29,-1.01,0.72,-0.66,-0.3164,0.5974730119427991,0.95,-2.0,2.95,-0.33,-15.2432,67.77818870649564,130.55,-219.47,350.02,-7.22,-83.41879999999999,123.2401914055097,171.42,-366.17,537.59,-62.47,43.47120000000001,137.98527386162144,431.04,-160.83,591.87,-11.85,1.1064,0.40347325396693484,2.49,0.67,1.8200000000000003,0.99,2.49,1.1064,0.40347325396693484,1.8200000000000003,0.67,0.5,431.04,137.88639999999998,2.0,0.02,-0.35,-0.37,-0.95,-0.61,0.33999999999999997,0.25,-0.87,-1.12,6.53,-61.3,-67.83,-32.78,-62.47,-29.689999999999998,-11.85,-6.23,5.619999999999999,1,fall
25,2.4505858421325684,-0.11320000000000002,0.1425283597510802,0.16,-0.41,0.57,-0.09,-0.884,0.13756816492197604,-0.52,-1.1,0.5800000000000001,-0.92,0.3428000000000001,0.11189727431890376,0.57,0.18,0.38999999999999996,0.34,6.679600000000002,40.16201464900219,88.15,-59.94,148.09,3.22,28.101999999999997,79.96079862449265,197.88,-74.43,272.31,2.38,-16.56,40.15084681547825,50.56,-105.41,155.97,-8.17,0.9676,0.15226840337596856,1.23,0.6,0.63,0.98,1.23,0.9676,0.15226840337596856,0.63,0.6,0.75,197.88,72.30760000000001,1.1,-0.08,-0.22,-0.14,-0.91,-0.89,0.020000000000000018,0.21,0.47,0.26,-5.19,11.21,16.400000000000002,-26.46,197.88,224.34,-8.17,-105.41,-97.24,0,normal
