rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,accel_abs_mean,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,label,label_name
26,5.0,-0.1053846153846154,0.12712924979659934,0.23,-0.36,0.59,-0.11499999999999999,-0.94,0.11324310133513653,-0.65,-1.17,0.5199999999999999,-0.955,-0.22615384615384615,0.11218117214851779,0.05,-0.41,0.45999999999999996,-0.21,3.05423076923077,19.346386158262618,36.38,-41.34,77.72,5.6049999999999995,3.62423076923077,30.945611278250993,51.9,-65.03,116.93,7.43,1.439230769230769,11.413652149273492,22.81,-20.81,43.62,1.9449999999999998,0.9892307692307694,0.10533463160511179,1.21,0.77,0.43999999999999995,0.995,1.21,0.9892307692307694,0.10533463160511179,0.43999999999999995,0.77,0.2,65.03,28.294999999999998,1.17,0.94,-0.1,-0.15,-0.04999999999999999,-0.97,-1.17,-0.19999999999999996,-0.19,-0.11,0.08,-7.86,-26.03,-18.17,-24.73,-19.36,5.370000000000001,-4.43,-6.1,-1.67,0,normal
21,4.009999990463257,-0.04047619047619048,0.14302014510117764,0.19,-0.29,0.48,-0.01,-1.018095238095238,0.15253258824326846,-0.69,-1.33,0.6400000000000001,-1.01,-0.17619047619047618,0.20667549904321486,0.26,-0.56,0.8200000000000001,-0.16,0.6323809523809526,35.0000384149449,67.78,-77.84,145.62,-3.52,-16.113809523809522,73.23488843960851,71.88,-185.09,256.97,4.95,-4.772380952380952,20.59307041331183,34.24,-33.76,68.0,-3.54,1.0633333333333332,0.148200314889454,1.42,0.82,0.6,1.04,1.42,1.0633333333333332,0.148200314889454,0.6,0.82,0.85,185.09,59.0404761904762,1.33,1.018095238095238,-0.1,-0.21,-0.10999999999999999,-1.01,-1.22,-0.20999999999999996,-0.03,-0.05,-0.020000000000000004,10.86,16.99,6.129999999999999,-41.66,-52.66,-11.0,-29.01,4.01,33.02,0,normal
23,4.390000104904175,-0.04391304347826087,0.17492177811381301,0.29,-0.39,0.6799999999999999,-0.04,-0.9226086956521738,0.17710339536051067,-0.41,-1.14,0.73,-0.94,-0.2543478260869566,0.16702819813532094,0.04,-0.57,0.61,-0.26,0.8134782608695652,34.838375733024854,68.02,-59.07,127.09,-3.41,14.647391304347828,62.48711679708586,137.43,-108.27,245.7,16.27,4.266086956521739,30.18338024613883,66.47,-63.2,129.67000000000002,11.05,0.9856521739130437,0.17916031639939692,1.23,0.57,0.66,1.01,1.23,0.9856521739130437,0.17916031639939692,0.66,0.57,0.045454545454545456,137.43,57.877826086956524,1.14,0.9226086956521738,-0.16,-0.1,0.06,-0.94,-1.08,-0.14000000000000012,-0.12,-0.19,-0.07,-33.9,15.4,49.3,-55.95,16.27,72.22,22.01,-27.27,-49.28,0,normal
17,3.200000047683716,-0.3905882352941177,0.5248984495623331,0.89,-1.1,1.9900000000000002,-0.38,-0.42176470588235293,0.6665042694360409,0.67,-2.0,2.67,-0.17,0.26470588235294124,0.37767574794820397,1.11,-0.22,1.33,0.41,-0.27470588235294097,36.56368709485667,85.55,-59.13,144.68,2.24,-3.584117647058823,18.92614694636217,24.22,-54.73,78.94999999999999,-1.81,13.394705882352941,40.19208350497133,77.57,-89.86,167.43,10.86,0.9870588235294119,0.5027892787475976,2.52,0.38,2.14,0.95,2.52,0.9870588235294119,0.5027892787475976,2.14,0.38,0.375,89.86,40.1364705882353,2.0,0.8400000000000001,-0.01,-0.81,-0.8,-1.04,-0.09,0.9500000000000001,-0.04,0.46,0.5,-0.65,-11.12,-10.469999999999999,-9.31,0.5,9.81,2.46,0.35,-2.11,1,fall
25,4.799999952316284,-0.05360000000000001,0.20136782265297504,0.28,-0.59,0.87,-0.01,-0.9196,0.5775052669312492,-0.1,-2.0,1.9,-0.82,-0.39159999999999995,0.3022509994469276,-0.02,-1.42,1.4,-0.29,8.298,37.867819121253866,65.82,-82.11,147.93,16.78,-35.4356,67.29029827793404,73.79,-194.87,268.66,-31.27,-13.192800000000002,26.135891273623454,60.63,-50.78,111.41,-16.14,1.0472,0.6056093350227246,2.47,0.22,2.25,0.92,2.47,1.0472,0.6056093350227246,2.25,0.22,0.16666666666666666,194.87,66.0564,2.0,0.95,0.11,-0.24,-0.35,-0.95,-0.86,0.08999999999999997,-0.36,-0.27,0.08999999999999997,-23.93,-43.84,-19.910000000000004,43.21,31.95,-11.260000000000002,-9.52,27.9,37.42,0,normal
23,2.2699999809265137,-0.13347826086956524,0.17966151749766898,0.07,-0.58,0.6499999999999999,-0.07,-0.9147826086956521,0.1695949603994334,-0.32,-1.16,0.8399999999999999,-0.93,0.23521739130434782,0.15117327701612632,0.56,0.01,0.55,0.18,3.3347826086956522,37.99839971146694,66.99,-112.24,179.23,-1.85,-3.644347826086957,19.638304830121935,19.95,-51.12,71.07,-2.05,-4.305652173913045,38.05447253920561,49.72,-72.12,121.84,-4.26,0.9739130434782608,0.20513275369944264,1.37,0.34,1.03,0.97,1.37,0.9739130434782608,0.20513275369944264,1.03,0.34,0.5,112.24,44.022608695652174,1.16,0.9147826086956521,0.02,-0.02,-0.04,-0.97,-0.97,0.0,0.09,0.22,0.13,40.26,-7.69,-47.949999999999996,-17.56,-11.48,6.079999999999998,-1.1,-11.21,-10.110000000000001,0,normal
20,1.9600000381469727,-0.5650000000000001,0.4436273922537863,-0.01,-1.66,1.65,-0.435,0.43949999999999995,0.5111439698311394,1.01,-0.73,1.74,0.58,-0.1085,0.3305860028240123,0.5,-0.63,1.13,0.0,1.324500000000002,119.02270369334448,337.4,-164.26,501.65999999999997,-16.69,31.162,80.20824190489206,240.49,-108.63,349.12,23.64,-60.3635,98.63699745051362,296.81,-184.99,481.8,-71.245,1.0050000000000001,0.23403778372418055,1.67,0.64,1.0299999999999998,1.005,1.67,1.0050000000000001,0.23403778372418055,1.0299999999999998,0.64,0.631578947368421,337.4,122.1455,1.66,0.8999999999999998,-0.16,-0.9,-0.74,1.01,-0.06,-1.07,0.02,-0.63,-0.65,-5.24,29.95,35.19,-20.21,-20.43,-0.21999999999999886,-12.43,-3.41,9.02,1,fall
15,2.8000001907348633,-0.40800000000000003,0.537297470149052,0.37,-1.77,2.14,-0.41,-0.42800000000000005,0.6536731380656324,1.19,-1.4,2.59,-0.29,0.2773333333333333,0.43630701292072943,0.87,-0.45,1.32,0.41,7.034666666666666,80.39428096811956,183.02,-179.68,362.70000000000005,-1.31,19.735333333333333,92.97934662114614,250.13,-172.21,422.34000000000003,-5.73,13.913333333333332,23.63187456039184,71.69,-17.29,88.97999999999999,11.78,1.0313333333333334,0.47414383993929626,1.91,0.23,1.68,0.97,1.91,1.0313333333333334,0.47414383993929626,1.68,0.23,0.6428571428571429,250.13,76.25666666666666,1.77,0.8673333333333333,-0.02,-0.64,-0.62,-0.97,-0.13,0.84,-0.1,0.56,0.66,13.44,-9.02,-22.46,34.71,-28.53,-63.24,10.03,4.48,-5.549999999999999,1,fall
33,6.4100000858306885,-0.11333333333333334,0.12251700562234888,0.1,-0.49,0.59,-0.13,-0.8887878787878789,0.17253183720254314,-0.65,-1.31,0.66,-0.88,0.32333333333333325,0.18797717059969454,0.79,-0.19,0.98,0.3,-6.337575757575757,32.2775358250811,119.33,-60.7,180.03,-13.11,-6.676969696969696,41.22482993330965,99.79,-131.02,230.81,-4.12,-0.981818181818182,17.291090815530094,56.44,-35.31,91.75,-1.56,0.973030303030303,0.1905499417555154,1.49,0.69,0.8,0.93,1.49,0.973030303030303,0.1905499417555154,0.8,0.69,0.15625,131.02,37.45060606060606,1.31,0.8887878787878789,-0.18,-0.49,-0.31,-0.83,-0.89,-0.06000000000000005,0.46,0.34,-0.12,-11.8,-33.56,-21.76,-2.98,-41.73,-38.75,9.56,18.09,8.53,0,normal
22,2.1700000762939453,-0.15863636363636366,0.13119579895079592,0.05,-0.36,0.41,-0.18,-0.9345454545454547,0.11249242398733106,-0.73,-1.19,0.45999999999999996,-0.955,0.2295454545454545,0.10054505139144024,0.41,0.03,0.38,0.235,-19.05045454545455,46.119663555258256,61.69,-101.91,163.6,-18.855,-82.23454545454545,56.5304057862225,76.61,-194.58,271.19,-98.065,19.895909090909086,30.52489673304024,95.88,-25.7,121.58,17.725,0.9890909090909091,0.11105164353789426,1.2,0.8,0.3999999999999999,0.985,1.2,0.9890909090909091,0.11105164353789426,0.3999999999999999,0.8,1.0,194.58,95.40727272727273,1.19,0.9345454545454547,-0.22,-0.08,0.14,-0.95,-1.19,-0.24,0.09,0.13,0.04000000000000001,-12.53,-93.45,-80.92,-37.82,76.61,114.43,-9.21,-18.17,-8.96,0,normal
23,4.400000095367432,0.1417391304347826,0.183319199359355,0.45,-0.17,0.62,0.16,-0.8856521739130434,0.46723389205131816,-0.25,-1.81,1.56,-0.81,-0.5047826086956523,0.3552319289142772,0.03,-1.23,1.26,-0.48,3.5552173913043488,29.459452545299865,65.0,-55.52,120.52000000000001,7.15,-8.498695652173911,108.54917027045008,210.24,-205.55,415.79,-12.07,-10.868695652173914,44.18927238228629,123.66,-76.83,200.49,-8.82,1.0682608695652172,0.540131736236743,2.07,0.27,1.7999999999999998,0.95,2.07,1.0682608695652172,0.540131736236743,1.7999999999999998,0.27,0.13636363636363635,210.24,92.10869565217389,1.81,0.8952173913043479,0.4,0.19,-0.21000000000000002,-0.84,-0.67,0.16999999999999993,-0.19,-0.44,-0.25,17.43,-0.34,-17.77,8.66,-33.37,-42.03,-8.82,-41.99,-33.17,0,normal
34,6.599999904632568,0.02088235294117647,0.21728863149303068,0.46,-0.51,0.97,0.025,-0.9055882352941177,0.3097035843519216,-0.22,-1.51,1.29,-0.865,-0.47058823529411764,0.22344331769161024,-0.13,-0.96,0.83,-0.44,-5.893235294117648,38.47041371807598,122.59,-67.85,190.44,-12.01,-25.491176470588233,65.7068942356061,112.02,-203.79,315.81,-21.689999999999998,-9.362058823529411,29.091431913611846,46.05,-69.18,115.23,-6.699999999999999,1.0579411764705882,0.3369091183252469,1.79,0.63,1.1600000000000001,0.97,1.79,1.0579411764705882,0.3369091183252469,1.1600000000000001,0.63,0.12121212121212122,203.79,64.13882352941175,1.51,0.916764705882353,0.02,0.17,0.15000000000000002,-1.0,-0.57,0.43000000000000005,-0.44,-0.28,0.15999999999999998,-11.95,31.22,43.17,72.34,-25.43,-97.77000000000001,36.22,-3.69,-39.91,0,normal
16,3.0,0.42437499999999995,0.18676076497308883,0.83,0.08,0.75,0.385,-0.581875,0.44928415284761597,0.72,-1.16,1.88,-0.74,0.155,0.5547852437355076,0.97,-0.61,1.58,-0.175,9.333125,70.72839841899905,250.13,-64.63,314.76,-4.404999999999999,17.91875,43.86089813261922,140.05,-56.45,196.5,9.37,-7.869999999999998,78.82916702168895,164.85,-250.14,414.99,-3.4299999999999997,1.0125000000000002,0.17330127908741275,1.44,0.81,0.6299999999999999,0.97,1.44,1.0125000000000002,0.17330127908741275,0.6299999999999999,0.81,0.4666666666666667,250.14,54.443749999999994,1.16,0.8431249999999999,0.29,0.4,0.11000000000000004,-0.92,-0.36,0.56,-0.2,0.75,0.95,1.18,3.09,1.91,-2.11,-3.61,-1.5,-4.14,-5.02,-0.8799999999999999,1,fall
25,2.4599997997283936,0.0019999999999999996,0.0917877987534291,0.2,-0.18,0.38,0.01,-0.9468,0.13634270546433108,-0.69,-1.32,0.6300000000000001,-0.93,0.16879999999999998,0.1201499063670047,0.35,-0.11,0.45999999999999996,0.2,-5.3988,22.8986885213979,48.9,-61.42,110.32,-6.86,-56.0308,37.994199000198265,13.19,-133.86,147.05,-45.28,9.446,31.112021658302226,86.11,-64.32,150.43,0.3,0.9708000000000001,0.14430638701503595,1.36,0.7,0.6600000000000001,0.97,1.36,0.9708000000000001,0.14430638701503595,0.6600000000000001,0.7,0.8333333333333334,133.86,60.377199999999995,1.32,0.9468,0.03,-0.18,-0.21,-0.98,-0.97,0.010000000000000009,0.21,0.2,-0.009999999999999981,22.26,-14.66,-36.92,-41.48,-53.27,-11.790000000000006,-1.94,-14.21,-12.270000000000001,0,normal
24,4.599999904632568,0.1075,0.1632615932363976,0.61,-0.08,0.69,0.08499999999999999,-0.5216666666666666,0.6047037842337906,1.16,-2.0,3.16,-0.585,0.22333333333333336,0.6178762129203176,1.08,-0.51,1.59,0.06500000000000002,17.37125,66.34644463542014,250.13,-90.69,340.82,8.525,2.703750000000001,39.21864028999032,136.11,-66.67,202.78000000000003,-5.9,-10.76625,18.515014309778547,24.18,-62.08,86.25999999999999,-9.79,0.99625,0.29931534192727827,2.06,0.53,1.53,0.94,2.06,0.99625,0.29931534192727827,1.53,0.53,0.4782608695652174,250.13,45.31166666666667,2.0,0.8916666666666666,0.04,0.11,0.07,-0.88,-0.19,0.69,-0.37,0.91,1.28,0.37,3.56,3.19,-3.79,-14.11,-10.32,-3.85,-0.85,3.0,1,fall
20,3.809999942779541,-0.043000000000000003,0.0666570168454668,0.1,-0.16,0.26,-0.055,-0.2915,0.540178089541822,0.49,-0.99,1.48,-0.135,0.6855,0.29956942785481827,1.07,0.15,0.92,0.865,20.3935,27.897930365606165,75.78,-7.47,83.25,8.719999999999999,-2.679,4.6911774977919425,4.03,-12.88,16.91,-1.54,-6.324,9.277490813224967,9.94,-24.53,34.47,-3.9299999999999997,0.9584999999999999,0.06123939220709767,1.18,0.89,0.2899999999999999,0.95,1.18,0.9584999999999999,0.06123939220709767,0.2899999999999999,0.89,0.5789473684210527,75.78,25.089000000000002,1.07,0.8959999999999999,-0.09,-0.03,0.06,-0.93,0.15,1.08,0.27,0.88,0.61,-2.03,-3.7,-1.6700000000000004,-4.82,3.71,8.530000000000001,-1.83,-2.69,-0.8599999999999999,0,normal
20,3.799999952316284,-0.5685,0.4929318838392006,0.02,-1.85,1.87,-0.74,-0.5690000000000001,0.3463022713727052,0.01,-1.08,1.09,-0.54,-0.16599999999999998,0.3335518581948887,0.63,-0.61,1.24,-0.28500000000000003,4.493499999999999,43.989783057217416,163.14,-68.12,231.26,5.52,2.8885000000000005,65.93769581362793,109.8,-228.53,338.33,9.22,32.191,53.50792198111269,238.18,-13.96,252.14000000000001,21.225,1.0215,0.29378250100156894,2.04,0.58,1.46,0.985,2.04,1.0215,0.29378250100156894,1.46,0.58,0.5263157894736842,238.18,46.927499999999995,1.85,0.9100000000000001,-0.03,-0.93,-0.9,-0.95,-0.21,0.74,-0.22,-0.42,-0.19999999999999998,4.37,12.64,8.27,17.75,1.8,-15.95,13.34,9.37,-3.9700000000000006,1,fall
27,5.200000047683716,-0.1988888888888889,0.1811360163254575,0.11,-0.57,0.6799999999999999,-0.15,-0.8703703703703702,0.27364324727759454,-0.46,-1.44,0.98,-0.89,-0.5251851851851852,0.3424950350046684,0.03,-1.54,1.57,-0.48,-0.7811111111111111,45.42257040903897,109.89,-79.31,189.2,0.26,-26.57814814814815,54.62932229243792,56.5,-158.18,214.68,-10.92,-13.528888888888892,27.197240433166876,50.78,-91.62,142.4,-8.16,1.0811111111111111,0.36016378040823144,1.96,0.56,1.4,1.1,1.96,1.0811111111111111,0.36016378040823144,1.4,0.56,0.8461538461538461,158.18,56.82259259259259,1.54,0.9170370370370371,-0.01,-0.17,-0.16,-0.51,-0.7,-0.18999999999999995,-0.24,-0.45,-0.21000000000000002,21.53,-0.25,-21.78,-10.92,-33.85,-22.93,-16.86,-15.86,1.0,0,normal
30,5.800000190734863,-0.3256666666666666,0.18363538336330637,0.03,-0.78,0.81,-0.31,-0.8933333333333332,0.22713103210949936,-0.55,-1.6,1.05,-0.825,-0.10333333333333333,0.1448502992589325,0.14,-0.48,0.62,-0.09,6.897999999999999,29.43614519834299,63.09,-48.32,111.41,7.6,-1.0500000000000003,43.39680228168732,77.88,-102.81,180.69,6.195,3.2730000000000006,15.977695045453748,43.07,-26.18,69.25,4.505,0.9736666666666667,0.25634679276503447,1.67,0.55,1.1199999999999999,0.9199999999999999,1.67,0.9736666666666667,0.25634679276503447,1.1199999999999999,0.55,0.7586206896551724,102.81,42.38666666666667,1.6,0.8933333333333332,-0.4,-0.23,0.17,-0.9,-0.79,0.10999999999999999,0.1,0.05,-0.05,-28.86,9.91,38.769999999999996,8.63,10.11,1.4799999999999986,-6.01,-22.44,-16.43,0,normal
18,3.4000000953674316,-0.5577777777777778,0.5188851800402083,0.17,-1.43,1.5999999999999999,-0.825,-0.5033333333333334,0.424111528062247,0.23,-1.12,1.35,-0.43,-0.43555555555555553,0.40503045959855216,0.01,-1.8,1.81,-0.39,-17.93333333333333,63.60434853798266,59.02,-250.14,309.15999999999997,-7.785,-12.344444444444443,37.51234466964681,23.09,-130.86,153.95000000000002,2.3049999999999997,10.639999999999999,38.34100231897347,115.25,-91.42,206.67000000000002,11.6,1.09,0.39229340760081455,2.31,0.62,1.69,0.985,2.31,1.09,0.39229340760081455,1.69,0.62,0.5294117647058824,250.14,45.09111111111111,1.8,0.9527777777777777,0.06,-0.98,-1.04,-0.94,-0.26,0.6799999999999999,-0.23,-0.39,-0.16,-13.66,-23.99,-10.329999999999998,6.42,6.08,-0.33999999999999986,6.7,3.03,-3.6700000000000004,1,fall
20,3.799999952316284,-0.5065,0.45481372705294354,0.19,-1.06,1.25,-0.685,-0.165,0.6805686476840718,2.0,-1.74,3.74,-0.11499999999999999,0.34950000000000003,0.41734089309895284,1.25,-0.58,1.83,0.44999999999999996,26.53249999999999,77.7228739530797,250.13,-65.18,315.31,3.77,18.6785,53.42404606197081,127.38,-53.91,181.29,2.9850000000000003,18.3585,57.29930331853498,221.5,-61.32,282.82,8.39,0.9950000000000001,0.47947888378947406,2.36,0.28,2.08,0.955,2.36,0.9950000000000001,0.47947888378947406,2.08,0.28,0.3157894736842105,250.13,61.3875,2.0,0.8564999999999999,0.18,-0.84,-1.02,-0.83,-0.08,0.75,-0.12,0.5,0.62,-23.08,-8.92,14.159999999999998,-39.85,-3.34,36.510000000000005,31.95,-1.24,-33.19,1,fall
20,3.8000001907348633,0.0915,0.14932391495988634,0.54,-0.1,0.64,0.03,-0.132,0.05376361516666707,-0.04,-0.26,0.22,-0.13,0.889,0.05883965723181855,0.95,0.69,0.26,0.9,-2.5805,11.567031860102729,24.09,-23.14,47.230000000000004,-0.905,-3.7654999999999994,17.114370838874745,18.22,-47.55,65.77,1.62,-0.14499999999999996,10.305367788834996,13.02,-23.78,36.8,3.705,0.9170000000000001,0.026773907172154707,0.96,0.87,0.08999999999999997,0.92,0.96,0.9170000000000001,0.026773907172154707,0.08999999999999997,0.87,0.10526315789473684,47.55,16.386,0.95,0.889,-0.1,0.04,0.14,-0.07,-0.13,-0.06,0.93,0.86,-0.07000000000000006,4.96,1.59,-3.37,3.47,3.74,0.27,7.19,-5.4,-12.59,0,normal
16,3.009999990463257,-0.49625,0.5892693215613157,0.07,-2.0,2.07,-0.3,-0.544375,0.5531963936975728,0.19,-2.0,2.19,-0.5,0.275625,0.6091849062476844,1.0,-0.38,1.38,0.26,4.94125,32.34845877317805,98.76,-51.76,150.52,3.5300000000000002,-29.929375,84.29758703298295,53.54,-221.4,274.94,0.48,18.963749999999997,67.91516177064834,250.13,-70.54,320.67,12.355,1.1506250000000002,0.5199547255931681,2.85,0.66,2.19,1.025,2.85,1.1506250000000002,0.5199547255931681,2.19,0.66,0.4666666666666667,250.13,59.405,2.0,0.9375,0.05,-0.52,-0.5700000000000001,-0.95,-0.11,0.84,-0.3,0.78,1.08,0.78,-7.29,-8.07,2.81,7.69,4.880000000000001,1.32,13.95,12.629999999999999,1,fall
23,4.400000095367432,0.15478260869565216,0.16938041008380547,0.46,-0.12,0.5800000000000001,0.12,-0.7417391304347827,0.18717158326259806,-0.21,-1.03,0.8200000000000001,-0.76,-0.5695652173913044,0.14146886136241385,-0.34,-0.8,0.46,-0.54,11.170434782608694,23.57977127621757,50.31,-28.4,78.71000000000001,15.48,5.446521739130435,29.209718433907273,62.11,-48.8,110.91,15.86,-1.1417391304347821,30.41263846916486,62.37,-84.56,146.93,2.76,0.9708695652173912,0.1980797140611063,1.2,0.41,0.79,1.02,1.2,0.9708695652173912,0.1980797140611063,0.79,0.41,1.0,84.56,35.315652173913044,1.03,0.7547826086956522,0.01,0.45,0.44,-0.78,-0.82,-0.039999999999999925,-0.4,-0.75,-0.35,-4.9,26.59,31.490000000000002,-18.23,21.75,39.980000000000004,-4.17,23.44,27.61,0,normal
25,3.240000009536743,-0.06480000000000001,0.1237982229274718,0.15,-0.35,0.5,-0.05,-0.9192,0.10016320016186916,-0.72,-1.15,0.42999999999999994,-0.92,0.2888,0.08048395285189879,0.52,0.17,0.35,0.3,-0.29679999999999934,49.10524961074257,112.87,-124.06,236.93,8.26,17.52,72.51868276520196,136.73,-85.04,221.76999999999998,14.0,-14.034399999999998,46.063749402322856,65.77,-83.22,148.99,-11.3,0.9756,0.09665574650962733,1.19,0.82,0.37,0.96,1.19,0.9756,0.09665574650962733,0.37,0.82,1.0,136.73,74.4476,1.15,0.9192,-0.02,-0.17,-0.15000000000000002,-0.96,-1.12,-0.16000000000000014,0.32,0.37,0.04999999999999999,15.86,11.16,-4.699999999999999,-45.8,-23.66,22.139999999999997,-11.3,25.56,36.86,0,normal
16,3.0,-0.175625,0.16856131426477033,0.19,-0.41,0.6,-0.2,-0.90125,0.24456423832332203,-0.45,-1.38,0.9299999999999999,-0.91,0.15187499999999998,0.28782445460152734,0.57,-0.56,1.13,0.27,12.246875,45.84162253073074,79.94,-70.63,150.57,13.87,-15.873124999999998,46.40987850573051,50.72,-96.02,146.74,-17.02,-2.6043749999999997,14.52391222260724,19.36,-36.48,55.839999999999996,-3.6999999999999997,0.983125,0.2533434756741658,1.38,0.46,0.9199999999999999,1.01,1.38,0.983125,0.2533434756741658,0.9199999999999999,0.46,0.9333333333333333,96.02,53.956875000000004,1.38,0.90125,-0.34,-0.24,0.10000000000000003,-0.81,-0.91,-0.09999999999999998,0.29,0.41,0.12,-3.18,23.82,27.0,-81.79,-31.23,50.56,11.67,-10.96,-22.630000000000003,0,normal
18,1.7599999904632568,-0.019444444444444462,0.5868607633464309,2.0,-0.53,2.5300000000000002,-0.12,0.09166666666666665,0.781275352529816,2.0,-0.87,2.87,0.185,0.6511111111111112,0.412850761939453,2.0,0.01,1.99,0.655,45.61222222222222,123.6203056114857,221.24,-270.69,491.93,43.975,23.31111111111111,105.9727186251747,418.4,-51.44,469.84,-9.305,-29.121666666666677,85.81429993613776,84.12,-268.54,352.66,-10.525,1.086666666666667,0.5768678103241983,2.83,0.5,2.33,0.92,2.83,1.086666666666667,0.5768678103241983,2.33,0.5,0.47058823529411764,418.4,128.4361111111111,2.0,0.9183333333333334,0.06,-0.34,-0.4,-0.87,0.15,1.02,0.35,0.83,0.48,48.53,-38.09,-86.62,-34.92,-39.15,-4.229999999999997,6.79,-15.6,-22.39,1,fall
18,3.390000104904175,0.2422222222222222,0.6274463235121304,2.0,-0.66,2.66,-0.035,-0.6677777777777778,0.7485951985164145,2.0,-1.91,3.91,-0.8049999999999999,-0.24000000000000002,0.4436877545407488,0.18,-1.44,1.6199999999999999,-0.135,-22.912222222222223,70.20527276624603,61.21,-249.93,311.14,-9.18,30.057222222222215,51.523505064999284,132.82,-77.16,209.98,24.975,-29.67,65.47649196467384,29.31,-250.14,279.45,-11.115,1.1227777777777779,0.6374656212696129,3.17,0.41,2.76,0.98,3.17,1.1227777777777779,0.6374656212696129,2.76,0.41,0.5294117647058824,250.14,67.61722222222221,2.0,0.9188888888888889,-0.19,0.72,0.9099999999999999,-0.97,-0.65,0.31999999999999995,-0.09,0.12,0.21,16.34,5.96,-10.379999999999999,12.73,-8.7,-21.43,7.72,5.4,-2.3199999999999994,1,fall
19,3.5999999046325684,-0.5368421052631579,0.5020851259340496,0.12,-1.88,2.0,-0.6,-0.36999999999999994,0.6398437309218556,0.46,-2.0,2.46,-0.2,0.15263157894736842,0.4778405371537333,0.7,-0.82,1.52,0.29,-1.7184210526315793,65.71208144145504,182.07,-122.03,304.1,-2.57,-8.029473684210528,38.21333921750423,90.11,-79.83,169.94,-8.66,9.904210526315788,35.19631235667697,93.27,-54.56,147.82999999999998,12.6,1.0342105263157892,0.48365869266886125,2.76,0.35,2.4099999999999997,1.0,2.76,1.0342105263157892,0.48365869266886125,2.4099999999999997,0.35,0.3333333333333333,182.07,51.05947368421052,2.0,0.8363157894736841,-0.01,-0.86,-0.85,-0.94,-0.18,0.76,-0.43,0.48,0.9099999999999999,-3.22,3.94,7.16,-2.29,5.95,8.24,23.19,0.18,-23.01,1,fall
19,3.6000001430511475,0.13578947368421054,0.22852949698923342,0.87,-0.12,0.99,0.08,-0.61,0.6181783273817066,1.05,-2.0,3.05,-0.87,0.18157894736842106,0.5465270467831369,1.05,-0.4,1.4500000000000002,-0.16,5.256842105263158,20.26626892499828,29.31,-43.73,73.03999999999999,8.6,-6.695263157894738,49.87018440894776,123.08,-74.39,197.47,-7.35,-22.618421052631575,46.223289495803584,11.31,-202.01,213.32,-13.14,1.0031578947368422,0.34477130313004345,2.08,0.31,1.77,0.97,2.08,1.0031578947368422,0.34477130313004345,1.77,0.31,0.6111111111111112,202.01,48.04421052631579,2.0,0.9315789473684211,0.19,0.34,0.15000000000000002,-0.87,-0.1,0.77,-0.2,1.05,1.25,11.33,8.6,-2.7300000000000004,2.4,16.77,14.37,-5.95,-12.34,-6.39,1,fall
16,3.0,-0.29375,0.5610213899665502,1.21,-1.29,2.5,-0.475,-0.3175,0.35991665701937164,0.49,-0.91,1.4,-0.245,0.306875,0.636445533150062,1.21,-0.69,1.9,0.605,24.016249999999996,77.92038670976935,209.6,-44.72,254.32,-0.8999999999999999,-18.607499999999998,73.78508769844125,61.69,-250.14,311.83,6.234999999999999,18.144375,37.157436755648256,96.95,-53.73,150.68,16.63,1.0,0.28936712552280947,1.84,0.52,1.32,0.965,1.84,1.0,0.28936712552280947,1.32,0.52,0.4666666666666667,250.14,62.885625,1.29,0.7987500000000001,0.23,-0.6,-0.83,-0.91,-0.13,0.78,-0.38,0.74,1.12,4.63,1.35,-3.28,21.6,7.25,-14.350000000000001,11.35,0.47,-10.879999999999999,1,fall
20,3.799999952316284,-0.2945,0.42036919863126837,0.4,-0.8,1.2000000000000002,-0.22,-0.277,0.583907887472529,1.18,-1.1,2.2800000000000002,-0.085,0.4514999999999999,0.6666907671082362,2.0,-0.65,2.65,0.52,17.353499999999997,76.91889024536785,250.13,-79.6,329.73,0.3950000000000001,-3.5824999999999996,41.438860464290606,104.6,-95.02,199.62,3.19,15.222000000000003,42.968633676206174,123.7,-54.87,178.57,3.2800000000000002,1.0370000000000001,0.46628543325216354,2.34,0.12,2.2199999999999998,0.96,2.34,1.0370000000000001,0.46628543325216354,2.2199999999999998,0.12,0.47368421052631576,250.13,52.48950000000001,2.0,0.9045000000000002,0.04,-0.8,-0.8400000000000001,-0.96,0.01,0.97,-0.12,0.54,0.66,-0.83,-2.37,-1.54,3.23,3.15,-0.08000000000000007,-2.45,3.41,5.86,1,fall
