1780823178.090749,0.7502,-0.0298,-0.0469,240.6718,-131.855,74.084,0.7523
1780823178.2903984,-0.812,0.5662,0.1345,-250.1374,-112.3893,-53.2672,0.999
1780823178.4904196,-0.4004,-0.0422,0.8481,-93.0382,66.313,43.7023,0.9389
1780823178.6904433,-0.446,-0.2405,0.7817,39.8779,-9.084,1.5038,0.9316
1780823178.8906622,-0.3584,-0.1296,0.6829,-30.5191,-54.6641,-11.6336,0.782
1780823179.0903666,-0.2856,-0.2427,0.8079,15.2137,-21.771,17.1985,0.8906
1780823179.2917163,-0.0767,-0.1221,0.8787,23.4733,7.855,-3.0,0.8904
1780823179.4906414,-0.3245,-0.2815,0.7939,5.4275,-3.1756,3.2977,0.9027
1780823179.6918428,-0.2751,-0.1868,0.8579,-16.9924,-1.7863,-1.5496,0.9201
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823189.630052,0.0364,-1.0225,-0.1853,-3.2748,-6.9847,0.5725,1.0398
1780823189.8297174,0.0129,-0.9937,-0.2903,3.4046,0.1756,2.4275,1.0353
1780823190.0319643,0.0,-0.9844,-0.2378,-3.9542,2.4122,0.5267,1.0127
1780823190.2298784,0.0349,-0.9238,-0.261,1.9847,10.0763,5.5115,0.9606
1780823190.429907,0.009,-0.9556,-0.2898,-4.2214,17.5267,7.6336,0.9986
1780823190.6299865,0.0054,-0.8242,-0.3171,-9.5115,13.0153,14.9618,0.8831
1780823190.8296947,-0.0447,-0.9597,-0.3181,-31.6031,15.4275,15.6412,1.0121
1780823191.0298996,-0.0061,-0.7649,-0.3748,9.2137,-10.9237,41.5802,0.8518
1780823191.229297,-0.0898,-0.5613,-0.2024,9.8168,-15.7328,40.0076,0.6034
1780823191.4335492,-1.3694,-1.3638,0.9438,75.374,22.6565,172.4046,2.1508
1780823191.6291332,-0.1716,0.1531,0.5164,76.9084,-25.4733,-3.1374,0.5653
1780823191.8293471,-0.0925,0.8943,0.7217,87.771,-181.8244,-7.7099,1.1529
1780823192.0298595,-0.0327,0.1765,0.5784,-57.5878,133.5267,18.8244,0.6056
1780823192.2295194,-0.5383,-0.3577,0.7388,2.6107,-11.3206,-9.3511,0.9816
1780823192.429655,-0.6284,-0.0479,0.6931,38.0611,-8.4962,-8.0687,0.9368
1780823192.6298892,-0.5071,0.054,0.7683,6.7786,6.6183,22.7023,0.9221
1780823192.8294425,-0.5325,0.0215,0.7588,-27.6489,-6.7023,-13.5267,0.9272
1780823193.028957,-0.4888,-0.019,0.7917,-5.8015,-2.3053,-6.0992,0.9307
1780823193.2292125,-0.4937,0.0083,0.791,0.8473,-6.0763,-0.4351,0.9325
1780823193.430014,-0.5281,-0.0229,0.8044,-10.0229,-0.9084,-0.7405,0.9626
